kernel,dtype,align,stride,N,build,median_ms,stdev_ms,gflops,cpe
saxpy,f64,aligned,2,4096,native,0.0005472762121310437,2.7363810606552187e-05,14.96867544836473,0.5210881902614918
saxpy,f64,aligned,2,8192,scalar,0.002890100731952928,0.0001445050365976464,5.6690065570582515,1.3759024480732933
saxpy,f64,aligned,2,8192,auto,0.0010968863199914925,5.484431599957463e-05,14.936825905648158,0.5221992978475124
saxpy,f64,aligned,2,8192,native,0.001037628378849392,5.18814189424696e-05,15.789853413770286,0.49398811981355334
saxpy,f64,aligned,2,16384,scalar,0.00555303500511663,0.0002776517502558315,5.900917240717408,1.3218284008761507
saxpy,f64,aligned,2,16384,auto,0.002263366891402532,0.0001131683445701266,14.47754675765129,0.5387653122845382
saxpy,f64,aligned,2,16384,native,0.0024758329875766007,0.00012379164937883003,13.235141531931049,0.5893401276580043
saxpy,f64,aligned,2,32768,scalar,0.01518513171403995,0.0007592565857019976,4.315800562955038,1.8073124293443543
saxpy,f64,aligned,2,32768,auto,0.015262279957210467,0.0007631139978605234,4.293984921239658,1.816494501743189
saxpy,f64,aligned,2,32768,native,0.015625194010737847,0.0007812597005368924,4.194251921285762,1.8596880078698
saxpy,f64,aligned,2,65536,scalar,0.03217568685552843,0.0016087843427764214,4.073634871837373,1.9147518728112924
saxpy,f64,aligned,2,65536,auto,0.02956688252735665,0.0014783441263678326,4.433067973220582,1.7595038125105429
saxpy,f64,aligned,2,65536,native,0.03387925635775347,0.0016939628178876736,3.8687980224808975,2.016130062793557
saxpy,f64,aligned,2,262144,scalar,0.12990490371971739,0.006495245185985869,4.035936943005654,1.9326367359424508
saxpy,f64,aligned,2,262144,auto,0.13366933603362202,0.006683466801681102,3.922275785585747,1.9886413975949322
saxpy,f64,aligned,2,262144,native,0.12398762067833963,0.0061993810339169815,4.228551182219694,1.8446034265347464
saxpy,f64,aligned,2,1048576,scalar,1.9945638197701931,0.09972819098850966,1.0514338920685058,7.418440720657113
saxpy,f64,aligned,2,1048576,auto,1.8049206243372073,0.09024603121686037,1.1619081591303242,6.71309512607108
saxpy,f64,aligned,2,1048576,native,1.9559487279199352,0.09779743639599676,1.0721917042427938,7.274818457496402
saxpy,f64,aligned,2,4194304,scalar,7.904877067230555,0.3952438533615278,1.0611939855174646,7.350211277532378
saxpy,f64,aligned,2,4194304,auto,7.654028851084426,0.38270144255422134,1.09597287431331,7.116964464003864
saxpy,f64,aligned,2,4194304,native,8.06559148110862,0.40327957405543097,1.040048708101316,7.499648756104377
saxpy,f64,aligned,2,16777216,scalar,32.73681952366502,1.636840976183251,1.0249753179518228,7.609939345258092
saxpy,f64,aligned,2,16777216,auto,30.661310495945347,1.5330655247972675,1.0943573988606012,7.127470429789237
saxpy,f64,aligned,2,16777216,native,31.942284453205342,1.5971142226602673,1.0504706402310209,7.425243220776369
saxpy,f64,aligned,4,4096,scalar,0.0013831944784280115,6.915972392140057e-05,5.922522196090702,1.3170064613938586
saxpy,f64,aligned,4,4096,auto,0.0008536438853745726,4.268219426872863e-05,9.596507560533174,0.8127956916408283
saxpy,f64,aligned,4,4096,native,0.0008610653553764988,4.3053267768824945e-05,9.513795844704573,0.8198620327071154
saxpy,f64,aligned,4,8192,scalar,0.002866537343606538,0.0001433268671803269,5.715606683632611,1.3646845263751828
saxpy,f64,aligned,4,8192,auto,0.001736144286518229,8.680721432591145e-05,9.437003667971332,0.8265335348414421
saxpy,f64,aligned,4,8192,native,0.0017023993483515835,8.511996741757919e-05,9.624063834296264,0.8104684397669892
saxpy,f64,aligned,4,16384,scalar,0.00584158917001653,0.0002920794585008265,5.609432475702032,1.39051500018704
saxpy,f64,aligned,4,16384,auto,0.003754292655101219,0.00018771463275506098,8.728142158943266,0.8936609713680881
saxpy,f64,aligned,4,16384,native,0.0034495657381584583,0.00017247828690792293,9.499166703079881,0.8211246569102775
saxpy,f64,aligned,4,32768,scalar,0.02518035424252766,0.0012590177121263831,2.6026639406571492,2.9969293684649005
saxpy,f64,aligned,4,32768,auto,0.026157083351331965,0.0013078541675665984,2.505478119243856,3.113178255315999
saxpy,f64,aligned,4,32768,native,0.02396797672898173,0.0011983988364490867,2.734315071357476,2.8526339490670396
saxpy,f64,aligned,4,65536,scalar,0.05019634683666496,0.0025098173418332485,2.6111860376313474,2.9871483255461633
saxpy,f64,aligned,4,65536,auto,0.05314272957108875,0.002657136478554438,2.4664145228871934,3.162485432849825
saxpy,f64,aligned,4,65536,native,0.049581146893176636,0.002479057344658832,2.643585479827578,2.950538221487257
saxpy,f64,aligned,4,262144,scalar,0.20321641318346273,0.010160820659173137,2.5799490886923366,3.0233154732341943
saxpy,f64,aligned,4,262144,auto,0.21217232347139647,0.010608616173569825,2.471048020882331,3.1565554105317926
saxpy,f64,aligned,4,262144,native,0.19529276253007438,0.00976463812650372,2.684625857137238,2.905432792157326
saxpy,f64,aligned,4,1048576,scalar,3.2107460723165087,0.16053730361582544,0.6531665702504259,11.941823656114943
saxpy,f64,aligned,4,1048576,auto,2.9899084173351715,0.14949542086675857,0.701410112711458,11.12045557747571
saxpy,f64,aligned,4,1048576,native,3.1903553426417184,0.15951776713208593,0.6573411970666219,11.865983806898788
saxpy,f64,aligned,4,4194304,scalar,11.840541403620271,0.5920270701810136,0.7084649015656636,11.009719723253026
saxpy,f64,aligned,4,4194304,auto,12.09743048780697,0.6048715243903485,0.6934206407265493,11.248583531963153
saxpy,f64,aligned,4,4194304,native,12.25007256878374,0.612503628439187,0.6847802699043823,11.390515093387743
saxpy,f64,aligned,4,16777216,scalar,50.74743522581918,2.5373717612909594,0.6612044894621243,11.79665311459868
saxpy,f64,aligned,4,16777216,auto,47.49423536597097,2.374711768298549,0.7064948354562064,11.040420408683227
saxpy,f64,aligned,4,16777216,native,48.24147645203758,2.4120738226018794,0.6955515143356016,11.214122662719879
saxpy,f64,aligned,8,4096,scalar,0.0015161995842848058,7.58099792142403e-05,5.402982618455328,1.4436470651149274
saxpy,f64,aligned,8,4096,auto,0.0014603045092732886,7.301522546366444e-05,5.6097888816879005,1.390426656778766
saxpy,f64,aligned,8,4096,native,0.0015581408566857366,7.790704283428684e-05,5.257547778719376,1.4835813820982355
saxpy,f64,aligned,8,8192,scalar,0.0031496754855200497,0.0001574837742760025,5.201805733740472,1.4994792960849845
saxpy,f64,aligned,8,8192,auto,0.0029999092289518174,0.00014999546144759088,5.461498581983644,1.4281794424941514
saxpy,f64,aligned,8,8192,native,0.0029799645811004255,0.00014899822905502127,5.49805192447952,1.4186843098500561
saxpy,f64,aligned,8,16384,scalar,0.005876302850796017,0.0002938151425398009,5.57629530539958,1.3987781444155556
saxpy,f64,aligned,8,16384,auto,0.005961372466890768,0.0002980686233445384,5.496720794077572,1.4190278699263914
saxpy,f64,aligned,8,16384,native,0.005694284195949239,0.00028471420979746194,5.754542427529395,1.355450949963503
saxpy,f64,aligned,8,32768,scalar,0.045015742035229164,0.0022507871017614584,1.4558462670394672,5.357708555218315
saxpy,f64,aligned,8,32768,auto,0.04174307541262763,0.0020871537706313816,1.5699849460582582,4.968200503822258
saxpy,f64,aligned,8,32768,native,0.04231014328894328,0.002115507164447164,1.5489429934671535,5.035692102871057
saxpy,f64,aligned,8,65536,scalar,0.08099044076967629,0.004049522038483815,1.6183638310198554,4.819682601955224
saxpy,f64,aligned,8,65536,auto,0.08495953374765816,0.004247976687382908,1.5427579956983097,5.0558804567850775
saxpy,f64,aligned,8,65536,native,0.0843172511163268,0.004215862555816341,1.5545098810108127,5.017658681544106
saxpy,f64,aligned,8,262144,scalar,0.3190581059806236,0.01595290529903118,1.6432367339127874,4.746729329393128
saxpy,f64,aligned,8,262144,auto,0.33099349769683234,0.016549674884841617,1.5839827780550915,4.924295963354668
saxpy,f64,aligned,8,262144,native,0.33341999686582163,0.01667099984329108,1.572455176439191,4.960395766360109
saxpy,f64,aligned,8,1048576,scalar,5.397007112439316,0.2698503556219658,0.3885768457051631,20.07324956752141
saxpy,f64,aligned,8,1048576,auto,5.283419818601411,0.26417099093007057,0.39693078952698924,19.650780956788545
saxpy,f64,aligned,8,1048576,native,5.688794541916229,0.28443972709581145,0.36864611378522205,21.158503259156504
saxpy,f64,aligned,8,4194304,scalar,21.99339572616062,1.0996697863080311,0.38141486219074167,20.45017321873341
saxpy,f64,aligned,8,4194304,auto,20.715040532992973,1.0357520266496487,0.4049525264813946,19.26151706663909
saxpy,f64,aligned,8,4194304,native,22.879392101114572,1.1439696050557286,0.3666447064208208,21.27400140627547
saxpy,f64,aligned,8,16777216,scalar,84.68988065266954,4.234494032633477,0.39620355751371955,19.68684998425312
saxpy,f64,aligned,8,16777216,auto,84.94396446881956,4.247198223440978,0.3950184360928533,19.74591382911183
saxpy,f64,aligned,8,16777216,native,83.70182985689382,4.185091492844691,0.4008805071211523,19.457169559114334
saxpy,f64,misaligned,1,4096,scalar,0.0015418075645298689,7.709037822649346e-05,5.313244135300324,1.468029663492795
saxpy,f64,misaligned,1,4096,auto,0.0004755366173369095,2.3776830866845476e-05,17.22685425546548,0.4527814471713738
saxpy,f64,misaligned,1,4096,native,0.0004183397112559613,2.0916985562798067e-05,19.582171569143053,0.39832150241656467
saxpy,f64,misaligned,1,8192,scalar,0.002861712039177229,0.00014308560195886146,5.725244111112789,1.3623873233387684
saxpy,f64,misaligned,1,8192,auto,0.0008597085396914908,4.298542698457454e-05,19.05762155844055,0.40928507138632986
saxpy,f64,misaligned,1,8192,native,0.0008207399692618479,4.1036998463092396e-05,19.962473637948133,0.39073313966323325
saxpy,f64,misaligned,1,16384,scalar,0.005709073760359592,0.00028545368801797963,5.739635074873524,1.3589714151246588
saxpy,f64,misaligned,1,16384,auto,0.001896637829772151,9.483189148860756e-05,17.276888336629096,0.45147018653023613
saxpy,f64,misaligned,1,16384,native,0.001769719014964957,8.848595074824785e-05,18.515933728976098,0.42125879872823074
saxpy,f64,misaligned,1,32768,scalar,0.012087367948973618,0.0006043683974486809,5.421858611126742,1.4386210632628513
saxpy,f64,misaligned,1,32768,auto,0.012699141708547758,0.0006349570854273879,5.1606637286272585,1.5114334919231034
saxpy,f64,misaligned,1,32768,native,0.012636132796185466,0.0006318066398092733,5.1863969029973855,1.503934262241312
saxpy,f64,misaligned,1,65536,scalar,0.025581648502094708,0.0012790824251047354,5.123672932542537,1.5223454156214806
saxpy,f64,misaligned,1,65536,auto,0.023581506560012476,0.001179075328000624,5.558253865860327,1.4033184140632424
saxpy,f64,misaligned,1,65536,native,0.02378330193922883,0.0011891650969614415,5.5110934694818905,1.4153271112517156
saxpy,f64,misaligned,1,262144,scalar,0.1076579669227096,0.00538289834613548,4.86994149143091,1.6016619529669474
saxpy,f64,misaligned,1,262144,auto,0.09279597474805315,0.004639798737402658,5.649900239999359,1.3805553494163791
saxpy,f64,misaligned,1,262144,native,0.10305531344669107,0.005152765672334554,5.087442679713998,1.5331868074115569
saxpy,f64,misaligned,1,1048576,scalar,1.436904942484966,0.07184524712424831,1.459492509207471,5.344323421183937
saxpy,f64,misaligned,1,1048576,auto,1.6396200478346599,0.081981002391733,1.279047546881104,6.098287760310338
saxpy,f64,misaligned,1,1048576,native,1.4878828565082751,0.07439414282541376,1.4094873066294626,5.53392709768512
saxpy,f64,misaligned,1,4194304,scalar,6.357834423720639,0.31789172118603193,1.3194127812927443,5.911720812919256
saxpy,f64,misaligned,1,4194304,auto,6.252730966076782,0.31263654830383913,1.3415910656497276,5.813992206501829
saxpy,f64,misaligned,1,4194304,native,6.001713374895046,0.30008566874475234,1.3977022020227172,5.580587902567548
saxpy,f64,misaligned,1,16777216,scalar,25.612925327922927,1.2806462663961464,1.3100585571699352,5.953932331734861
saxpy,f64,misaligned,1,16777216,auto,24.545553839856634,1.2272776919928319,1.367026884743375,5.705813168015532
saxpy,f64,misaligned,1,16777216,native,24.553166017807367,1.2276583008903685,1.3666030676314573,5.707582680550142
saxpy,f64,misaligned,2,4096,scalar,0.0013718246551144289,6.859123275572144e-05,5.971608666937596,1.3061807018911797
saxpy,f64,misaligned,2,4096,auto,0.0005799648102906244,2.899824051453122e-05,14.124994921493482,0.5522125879232019
saxpy,f64,misaligned,2,4096,native,0.0005689097492384671,2.8445487461923355e-05,14.399471991762617,0.5416865288159232
saxpy,f64,misaligned,2,8192,scalar,0.0028398679195530494,0.00014199339597765248,5.769282397675235,1.3519879011544058
saxpy,f64,misaligned,2,8192,auto,0.001203660186093354,6.0183009304667696e-05,13.611815186125368,0.5730315827348731
saxpy,f64,misaligned,2,8192,native,0.001251809515393481,6.259047576967405e-05,13.088253283367973,0.5959542370647676
saxpy,f64,misaligned,2,16384,scalar,0.005930697699511735,0.0002965348849755868,5.525150945174247,1.4117261369687357
saxpy,f64,misaligned,2,16384,auto,0.002583190688738678,0.00012915953443693392,12.685087532581646,0.6148952445117704
saxpy,f64,misaligned,2,16384,native,0.0024690253189968035,0.00012345126594984017,13.271633849957464,0.5877196499076863
saxpy,f64,misaligned,2,32768,scalar,0.01736761321689562,0.000868380660844781,3.77346035874665,2.067068223446439
saxpy,f64,misaligned,2,32768,auto,0.017462145348145483,0.0008731072674072742,3.753032556618827,2.078319301079327
saxpy,f64,misaligned,2,32768,native,0.017084470472094843,0.0008542235236047422,3.835998318299893,2.033368983189999
saxpy,f64,misaligned,2,65536,scalar,0.036957391964384,0.0018478695982192001,3.546570605585877,2.1993076883102054
saxpy,f64,misaligned,2,65536,auto,0.032687175887615924,0.0016343587943807962,4.00989062042704,1.9451902154800735
saxpy,f64,misaligned,2,65536,native,0.034528374170356306,0.0017264187085178153,3.796066370032836,2.0547585947325073
saxpy,f64,misaligned,2,262144,scalar,0.13395263289667925,0.006697631644833963,3.9139805516506376,1.9928560954935035
saxpy,f64,misaligned,2,262144,auto,0.13790566966932757,0.006895283483466379,3.8017871292539764,2.0516666859068966
saxpy,f64,misaligned,2,262144,native,0.14489006496206844,0.007244503248103423,3.618522775438442,2.155575765045421
saxpy,f64,misaligned,2,1048576,scalar,2.2035466709469036,0.11017733354734519,0.951716624680709,8.195716873829769
saxpy,f64,misaligned,2,1048576,auto,2.5053595212027115,0.1252679760601356,0.8370662901878652,9.318258412066054
saxpy,f64,misaligned,2,1048576,native,2.156378488157933,0.10781892440789664,0.9725342798199927,8.020282844367923
saxpy,f64,misaligned,2,4194304,scalar,8.72348078846391,0.4361740394231955,0.9616124805471284,8.11137558818084
saxpy,f64,misaligned,2,4194304,auto,8.296734796819248,0.4148367398409624,1.01107341688395,7.714573313616531
saxpy,f64,misaligned,2,4194304,native,9.356481573053987,0.46782407865269937,0.8965558190333645,8.699960263946187
saxpy,f64,misaligned,2,16777216,scalar,34.906915492271885,1.7453457746135943,0.9612545688096872,8.114395762673638
saxpy,f64,misaligned,2,16777216,auto,35.22753900368504,1.761376950184252,0.9525057085733402,8.188927299640874
saxpy,f64,misaligned,2,16777216,native,36.648969435365814,1.8324484717682907,0.9155627707124658,8.519350337858599
saxpy,f64,misaligned,4,4096,scalar,0.0015268599452540313,7.634299726270157e-05,5.365259613668794,1.4537973111549614
saxpy,f64,misaligned,4,4096,auto,0.0010086202415004828,5.0431012075024146e-05,8.121986514778941,0.9603561869755574
saxpy,f64,misaligned,4,4096,native,0.0009247987419950688,4.623993709975344e-05,8.858143537617053,0.8805456771925704
saxpy,f64,misaligned,4,8192,scalar,0.0027653966981663787,0.00013826983490831894,5.924647270629764,1.3165340726133883
saxpy,f64,misaligned,4,8192,auto,0.0020398821393103643,0.00010199410696551822,8.031836587156473,0.9711352958142603
saxpy,f64,misaligned,4,8192,native,0.0019352963438338275,9.676481719169137e-05,8.465886918146731,0.9213446949404208
saxpy,f64,misaligned,4,16384,scalar,0.005641938856292441,0.000282096942814622,5.8079324917628155,1.3429908166223459
saxpy,f64,misaligned,4,16384,auto,0.003795339077642322,0.0001897669538821161,8.633747691485738,0.9034315431399569
saxpy,f64,misaligned,4,16384,native,0.0040934085916197,0.00020467042958098502,8.005064548670964,0.9743831486399434
saxpy,f64,misaligned,4,32768,scalar,0.02813994818619496,0.001406997409309748,2.328931082828041,3.3491759621020614
saxpy,f64,misaligned,4,32768,auto,0.029135966534305238,0.001456798326715262,2.249316147546939,3.467720626336378
saxpy,f64,misaligned,4,32768,native,0.02638978977373137,0.0013194894886865687,2.483384693925645,3.1408746373764758
saxpy,f64,misaligned,4,65536,scalar,0.04975973988406073,0.002487986994203037,2.634097370794046,2.961166161313429
saxpy,f64,misaligned,4,65536,auto,0.05503519590904808,0.0027517597954524044,2.3816032238099303,3.2751047370191575
saxpy,f64,misaligned,4,65536,native,0.06008209321755409,0.0030041046608777046,2.1815484944140544,3.5754419486764673
saxpy,f64,misaligned,4,262144,scalar,0.212736122035494,0.0106368061017747,2.464499187930694,3.1649432218110145
saxpy,f64,misaligned,4,262144,auto,0.20682211334917397,0.0103411056674587,2.5349707123186302,3.076958626029123
saxpy,f64,misaligned,4,262144,native,0.20743264247033485,0.010371632123516744,2.5275096231538337,3.086041662728523
saxpy,f64,misaligned,4,1048576,scalar,3.395221421276619,0.16976107106383098,0.6176775355085564,12.62794832513696
saxpy,f64,misaligned,4,1048576,auto,3.3466566581649215,0.16733283290824608,0.6266409178496175,12.44731995281524
